t,label,ee_x_mm,ee_y_mm,ee_z_mm,displacement_mm,stability_elapsed_sec,marker_0_x,marker_0_y,marker_0_z,marker_0_stable,marker_1_x,marker_1_y,marker_1_z,marker_1_stable,marker_2_x,marker_2_y,marker_2_z,marker_2_stable,marker_3_x,marker_3_y,marker_3_z,marker_3_stable,marker_4_x,marker_4_y,marker_4_z,marker_4_stable
27.788212,grid_0040_y578_z530,473.909,576.176,529.406,80.55528882078454,0.681,-0.06909292979888075,0.009183794500569241,0.3618754877868551,1,-0.014038373978894153,-0.03434074466037622,0.3692523054479968,1,0.04829820612855591,-0.05846261720188323,0.36819274488097353,1,0.09976466034662897,-0.027740775883823253,0.3679681278912952,1,0.10690879463349781,0.038683310723330165,0.3601059166607998,1
28.425266,grid_0041_y580_z530,473.755,578.251,529.242,82.53256173171897,0.624,-0.06740313448032015,0.00914886466392322,0.36471908081221005,1,-0.012342599457756762,-0.035431220841535715,0.3742171891234365,1,0.04968646966232153,-0.058647786384340796,0.36694502722252437,1,0.10005575635249526,-0.027742909379680398,0.3638028607073468,1,0.10620907390341632,0.0383317565401692,0.3570765195334174,1
29.165481,grid_0042_y582_z530,473.824,580.184,529.394,84.27199730634132,0.73,-0.06568270638311981,0.008984630131453047,0.3671281610615813,1,-0.010397232658820695,-0.03607711885122022,0.37228674082114843,1,0.05096331596819004,-0.0587875803530624,0.3638533635940468,1,0.10305976737871421,-0.028654900406524055,0.3710241203563515,1,0.10577168358950575,0.03805113900242072,0.3547521472222318,1
29.818433,grid_0043_y584_z530,473.701,582.219,529.513,86.12252913727053,0.643,-0.0627371847585495,0.008725143569883218,0.36269134503564204,1,-0.008614164598973847,-0.03671610215043134,0.37220077247449196,1,0.05281794307894736,-0.059973847953477676,0.3656946409062768,1,0.10507184395684022,-0.028943407975788638,0.3743532201382446,1,0.10734693914044105,0.038608292849652795,0.35966083054069486,1
30.457546,grid_0044_y586_z530,473.762,584.202,529.451,88.00003811930995,0.628,-0.060473095083315054,0.00863307016670654,0.36276438368414377,1,-0.007105555149417056,-0.03818717248251148,0.37994341308881713,1,0.05457148728627973,-0.061060225626188416,0.366797056044481,1,0.10514966920865083,-0.02855352116016268,0.3704120131241272,1,0.10890103669684326,0.03900416279099378,0.364239222370773,1
31.202418,grid_0045_y588_z530,473.811,586.132,529.361,89.84176794787598,0.734,-0.058922410107551206,0.008733543976529867,0.3656161638084202,1,-0.005450419831411533,-0.0383240872441399,0.3756680620822553,1,0.0565949068398686,-0.062105873861521,0.36918455547228946,1,0.10536684716940854,-0.02835303845271957,0.36701905226281656,1,0.10940016734911148,0.039110619445812234,0.365662792454959,1
31.838579,grid_0046_y590_z530,474.117,587.943,529.253,91.58761890670594,0.626,-0.05710039605218873,0.008718498951538114,0.36570616540514117,1,-0.003712633383351728,-0.03848356987541584,0.3736218646238346,1,0.057297010894883225,-0.06180325400997404,0.36473657778415625,1,0.10570561865097308,-0.02821496199554588,0.3641252673652032,1,0.10940016734911148,0.039110619445812234,0.365662792454959,1
32.480729,grid_0047_y592_z530,474.143,589.985,529.305,93.49412617378704,0.633,-0.05394948923266211,0.00868962660503609,0.3602967371064147,1,-0.0018739999792085893,-0.03916515256164009,0.374225529775224,1,0.059263757651162506,-0.06279673455595776,0.36759048092397983,1,0.10694511498791195,-0.028566313847728526,0.36515677211809616,1,0.1097184453415639,0.03936324068448279,0.3662720319072097,1
33.339051,grid_0048_y594_z530,474.189,591.971,529.122,95.43030196955267,0.848,-0.05184810340713965,0.008576632626683487,0.35918032505179187,1,-0.00024071781577141393,-0.04031619445655414,0.37920365132292605,1,0.060465836842658535,-0.06320104128292714,0.36511677433989653,1,0.10902621862965252,-0.0288010009102471,0.3685464408384271,1,0.10845746831094663,0.03879974441361895,0.361802614041994,1
34.035554,grid_0049_y596_z530,474.01,594.017,529.313,97.30052101607687,0.685,-0.05047907276405922,0.008500951194640883,0.36569881969227025,1,0.0018238034420874683,-0.04033266290191559,0.3744923219053913,1,0.06188734025136652,-0.06338002816579408,0.364148134960249,1,0.11157934638563265,-0.029039073567126473,0.3730878862840882,1,0.10767859494938917,0.03837756544284114,0.35848928153079945,1
